1307.61579,1308.80882,1309.97905,1311.76274,1312.72531,1307.29556,1308.92319,1309.85058,1311.36297,1312.33111
1308.83035,1310.3061,1311.47042,1312.66687,1314.01745,1308.73466,1310.07779,1311.26026,1312.49864,1313.95695
1309.01952,1310.48611,1311.65502,1312.68246,1314.00124,1309.04674,1310.65795,1311.72785,1313.08379,1313.95227
1310.00184,1311.32827,1312.73742,1313.64273,1314.83328,1310.21234,1311.51831,1312.5209,1313.64649,1315.38584
1311.24193,1312.2506,1313.3579,1314.71663,1315.92211,1310.74845,1312.44787,1313.66548,1315.1802,1316.30496
1308.71017,1309.9061,1311.42124,1312.25748,1313.88451,1308.58486,1310.08013,1310.91493,1312.5077,1314.12252
1309.80434,1311.24204,1312.77628,1313.64564,1315.25865,1310.10342,1311.60859,1312.62566,1313.85823,1315.46419
1309.47686,1310.52261,1311.89956,1313.25474,1314.24534,1309.35814,1310.66675,1311.51715,1313.02113,1314.39512
1310.06224,1311.04498,1312.51038,1314.23944,1315.35483,1310.33893,1311.44167,1313.17715,1314.33631,1315.35531
1309.35606,1310.82962,1311.90096,1313.32028,1314.56555,1309.65156,1311.26218,1312.06405,1313.31131,1314.68072
1309.66393,1310.87101,1312.01431,1313.23623,1314.86188,1309.33187,1310.85907,1312.16876,1313.35227,1314.65894
1310.61894,1312.41556,1313.27963,1314.95179,1315.89637,1310.71873,1311.89225,1313.03067,1314.13684,1315.59845
1308.39416,1309.52885,1310.35142,1311.95865,1312.95795,1307.73707,1309.02499,1310.37491,1311.61002,1313.08324
1309.68604,1310.88597,1312.48668,1313.92144,1314.99255,1309.41699,1310.66963,1312.13715,1313.33889,1314.7917
1307.92544,1309.37396,1310.55426,1311.73469,1312.90301,1307.96679,1309.73625,1310.85732,1311.70398,1313.19562
1310.41053,1311.35237,1312.8431,1313.91697,1314.93939,1310.08685,1311.60297,1312.51516,1313.95244,1315.68731
1308.9986,1310.28472,1311.36895,1312.96724,1314.33676,1308.63709,1310.10653,1311.13345,1312.38828,1313.73424
1309.03105,1310.43065,1311.78039,1312.97374,1314.13844,1309.28431,1310.63946,1312.07127,1313.24556,1314.71127
1308.4249,1309.83985,1311.30718,1312.34665,1313.57528,1309.09213,1310.25326,1311.23373,1312.86424,1313.76594
1309.03351,1310.40468,1311.61642,1312.80011,1314.01879,1309.3429,1310.2997,1311.99564,1313.35594,1314.52935
1308.34663,1309.98917,1311.28121,1312.35222,1313.77178,1308.64917,1309.35308,1310.85283,1311.93853,1313.58766
1308.65371,1309.94625,1311.06256,1312.51252,1313.78472,1308.22135,1309.96656,1311.00284,1312.51398,1313.41234
1310.655,1311.96393,1313.05027,1314.10108,1315.45856,1310.70674,1311.55693,1313.06195,1314.34871,1315.56142
1307.94732,1309.07344,1310.42098,1312.143,1312.95875,1307.98598,1309.36152,1310.58611,1311.91545,1313.13263
1307.6182,1308.83141,1310.29585,1311.15758,1312.72277,1307.54793,1308.6191,1309.92665,1311.5714,1312.446
1308.64998,1310.16146,1311.26558,1312.6706,1313.70394,1309.38905,1310.54953,1311.57678,1313.1153,1314.79504
1309.61253,1310.49621,1311.99116,1313.19483,1314.46149,1308.83103,1310.34289,1311.72967,1313.22125,1314.47692
1311.01071,1312.34035,1313.52068,1314.73728,1316.26709,1311.06157,1311.81153,1313.87746,1314.69648,1315.99843
1310.63312,1311.5694,1313.32186,1314.51525,1315.5379,1310.30582,1311.49463,1313.01912,1314.33775,1315.4016
1309.77435,1311.10432,1312.03729,1313.74669,1315.26389,1309.6976,1311.23755,1312.3145,1314.02475,1315.19271
1308.6171,1309.50567,1311.30442,1312.2545,1313.40593,1308.52339,1309.70904,1310.73377,1312.46317,1313.89087
1309.17374,1310.16586,1311.69163,1312.86082,1314.25375,1309.72014,1310.82171,1312.20686,1313.53247,1314.43778
1308.18263,1309.45017,1310.77229,1311.73314,1313.22234,1308.34419,1309.69996,1310.95689,1312.25485,1313.54599
1310.39247,1311.55143,1312.98828,1313.96037,1315.33718,1309.79477,1311.26595,1312.38787,1314.08388,1315.14869
1310.19259,1310.96103,1312.60403,1313.99326,1315.42121,1309.61078,1310.82384,1312.13222,1313.39576,1314.85009
1309.43251,1310.67101,1311.58661,1313.37237,1314.42112,1309.93284,1311.05314,1312.1141,1313.4834,1314.96126
1310.24685,1311.82234,1313.15447,1314.5236,1315.59322,1310.37263,1311.5069,1313.14361,1314.20294,1315.38661
1309.03273,1310.55677,1311.79051,1313.31643,1313.93595,1309.469,1310.49695,1311.81733,1313.15575,1314.56312
1310.75571,1311.84409,1313.0978,1314.43251,1315.79456,1310.90655,1312.06997,1313.36538,1314.4238,1316.08368
1309.75905,1310.94759,1312.51492,1313.55856,1314.92088,1309.78138,1311.1761,1312.18606,1313.40368,1315.00369
1307.50556,1308.97296,1309.93572,1311.70418,1312.95605,1307.37431,1308.75178,1310.20473,1311.44315,1312.98457
1307.48109,1308.83855,1310.48254,1311.56248,1312.59388,1307.9564,1309.35123,1310.42522,1311.88729,1312.9667
1309.68417,1311.08572,1312.36769,1313.7954,1314.72509,1310.38123,1311.37264,1312.47741,1314.01949,1315.43246
1310.72914,1311.63827,1312.85131,1314.49767,1315.69171,1310.41978,1311.61052,1313.01214,1314.45846,1315.6364
1308.77578,1310.06075,1311.07746,1312.31224,1313.67386,1308.76939,1309.94689,1310.99045,1312.35806,1313.69859
1309.29397,1310.57621,1311.30522,1312.66479,1313.65793,1308.65257,1310.39253,1311.753,1312.84318,1314.32813
1309.26416,1310.90994,1312.03492,1313.35086,1314.83734,1309.39309,1311.09445,1312.39842,1313.3076,1314.55686
1309.05057,1310.52906,1311.61027,1312.67096,1314.09421,1309.1343,1310.57425,1312.0777,1313.1017,1314.62189
1310.44385,1312.00388,1313.33202,1314.57563,1315.84892,1310.97523,1312.26041,1313.38484,1314.95993,1315.9924
1306.50493,1308.05843,1309.22535,1310.94766,1311.53144,1306.63686,1307.90689,1309.40419,1310.33741,1311.86085
1309.85694,1310.99708,1311.92116,1313.90156,1314.77898,1310.3467,1311.35053,1312.83493,1314.04561,1315.23282
1308.14783,1309.62209,1310.97849,1311.88918,1313.24048,1307.82639,1309.25559,1310.78283,1312.13472,1312.94517
1309.98485,1311.77943,1313.11099,1314.51011,1315.87739,1310.48134,1312.03008,1313.04838,1314.72859,1315.59342
1308.85088,1310.48242,1311.48589,1312.73369,1314.10708,1309.27144,1310.1893,1311.81897,1313.00883,1314.12829
1308.32218,1309.49523,1310.98253,1312.18773,1313.84396,1308.37575,1309.69187,1310.8647,1312.4482,1313.77348
1310.53506,1311.77044,1312.98066,1314.36731,1315.70843,1310.44023,1311.25955,1313.00517,1314.04436,1315.578
1310.97537,1312.17598,1313.1969,1314.99701,1316.14149,1311.38992,1312.12702,1313.31193,1314.80383,1315.73602
1308.12043,1309.61019,1310.84103,1312.00134,1313.11883,1308.52432,1309.8939,1311.03006,1312.56878,1313.75645
1308.44438,1309.21108,1310.96136,1312.10928,1313.27647,1308.31047,1309.33229,1310.49925,1312.18636,1313.50611
1308.59766,1309.86822,1311.45576,1312.25053,1313.85798,1308.5012,1309.79491,1311.21634,1312.22515,1313.69014
1309.64233,1310.81453,1312.07041,1313.32596,1314.94568,1309.61821,1310.96583,1311.93335,1313.45037,1314.86049
1307.56248,1309.04337,1309.96279,1311.86684,1313.00809,1307.69541,1309.13286,1310.33552,1311.68157,1312.51554
1309.84114,1311.41987,1312.61277,1313.79868,1315.39378,1310.2476,1311.50908,1313.02887,1314.18341,1315.42505
1309.15463,1310.46599,1311.90793,1312.9355,1314.31833,1308.95186,1310.3663,1311.65117,1312.58572,1314.15218
1308.68137,1310.18552,1311.464,1312.78787,1313.70063,1309.05877,1310.32634,1311.95233,1312.78189,1314.07193
1309.3844,1310.51869,1311.86004,1313.00838,1314.54689,1308.98049,1310.31075,1311.56919,1312.72102,1313.94574
1307.37767,1308.55656,1309.99486,1310.92416,1312.31725,1306.77142,1308.42246,1309.61905,1311.17819,1312.16272
1307.79228,1309.0673,1310.52652,1311.90191,1313.15158,1308.12388,1309.49786,1310.95658,1311.93239,1312.93708
1309.02323,1310.19448,1311.70786,1312.89123,1313.89153,1309.3964,1310.50444,1311.75589,1313.52703,1314.43496
1309.88019,1310.88407,1312.51303,1313.50677,1315.12918,1309.99997,1310.89389,1312.47384,1313.4845,1314.73373
1308.09196,1309.34775,1310.93673,1312.11126,1313.37514,1308.15966,1309.45277,1310.74735,1311.91779,1313.32235
1307.56811,1308.42423,1309.78882,1311.25592,1312.31237,1307.30152,1308.64087,1310.2823,1310.89742,1312.63851
1310.06861,1311.65372,1312.5301,1314.14253,1315.19238,1310.36933,1312.04433,1312.92568,1314.27948,1315.49204
1307.85641,1309.25772,1311.15065,1312.11806,1313.45618,1308.08404,1309.42405,1310.51634,1312.19523,1313.06446
1307.26985,1308.53428,1310.18829,1311.44784,1312.90881,1307.55195,1308.78472,1310.00736,1311.41531,1312.45594
1308.86646,1309.97069,1311.55596,1312.82439,1314.32133,1308.96928,1310.34858,1311.59504,1312.8838,1314.1824
1310.28172,1311.51097,1312.65314,1314.07208,1315.06408,1309.995,1311.56376,1312.87824,1314.4538,1315.03453
1310.60791,1311.66045,1313.01897,1314.30452,1315.96576,1310.44445,1312.13926,1313.36503,1314.32072,1315.86046
1308.71746,1310.33717,1311.54387,1312.69282,1313.73775,1308.52152,1309.75441,1311.23369,1312.27406,1313.65176
1310.25159,1311.36099,1313.06273,1314.04,1315.70977,1310.19925,1311.34124,1312.5092,1313.84334,1315.33392
1308.56267,1309.91147,1311.13994,1312.44367,1313.41839,1308.48353,1309.60385,1310.9276,1312.52558,1313.59388
