1308.42651,1309.4895,1310.29061,1310.93804,1311.33979,1308.63338,1309.39862,1309.65894,1310.35595,1311.23772
1308.16223,1308.57735,1309.43421,1310.00054,1310.79045,1308.08538,1308.90294,1309.6224,1310.28025,1310.74949
1310.08846,1310.48501,1310.95803,1311.69212,1312.47859,1309.85274,1310.40352,1311.17154,1311.55712,1312.67546
1310.34215,1310.59661,1311.30895,1311.45475,1312.4079,1310.03476,1310.42965,1310.94113,1312.18191,1312.61811
1307.64366,1308.33475,1309.23153,1309.4192,1310.18652,1308.26615,1308.55635,1309.05125,1309.63832,1310.3242
1306.45392,1307.31366,1307.97878,1308.43884,1309.34739,1306.47629,1306.7994,1307.63551,1308.36025,1309.06719
1310.19711,1310.36693,1311.31041,1312.01772,1312.65935,1309.99247,1310.61599,1311.57643,1312.09277,1312.42753
1308.50275,1309.0998,1310.09421,1310.60322,1311.09758,1308.82136,1309.09764,1309.8338,1310.21677,1311.01965
1308.56224,1309.18589,1310.06899,1310.81975,1311.15156,1308.72433,1308.99074,1310.40833,1310.61278,1311.01425
1308.76989,1309.35518,1310.33175,1310.55484,1311.42487,1308.62029,1309.10023,1309.92047,1310.66745,1311.03601
1311.90202,1312.5528,1313.23673,1313.58435,1314.49358,1311.34807,1312.53394,1313.03105,1313.93327,1314.16541
1309.78184,1310.78785,1311.29985,1311.53246,1312.34829,1310.04185,1310.71644,1311.32831,1311.96901,1312.74567
1308.78556,1309.0573,1309.74907,1310.6574,1311.16542,1308.33325,1308.74137,1309.75088,1310.29555,1310.89529
1308.70199,1308.99823,1309.80256,1310.39411,1311.29186,1308.63879,1309.22506,1309.46025,1310.13538,1311.03567
1310.05392,1310.70152,1311.40827,1311.74713,1312.71484,1310.25486,1310.63545,1311.44429,1311.90676,1312.97289
1311.24273,1312.09531,1313.09461,1313.22927,1314.13754,1310.90692,1311.89952,1312.39751,1312.96932,1313.85225
1307.88147,1308.74298,1309.64819,1310.3584,1310.43568,1307.93602,1308.47487,1309.24959,1309.55817,1310.35292
1308.03876,1309.05357,1309.16427,1310.03885,1310.77878,1308.62795,1309.01004,1309.84047,1310.38362,1311.21042
1311.18863,1311.97788,1312.76474,1312.90162,1314.03472,1310.8547,1311.916,1312.56646,1313.21096,1313.84614
1314.23872,1314.71453,1315.15806,1315.98543,1316.38706,1313.78746,1314.2437,1314.93655,1315.59977,1316.33091
1311.11702,1311.23973,1311.85302,1312.71645,1313.20994,1310.71781,1311.41653,1312.17101,1312.74151,1313.50576
1306.25197,1306.59351,1307.21089,1307.93253,1308.74461,1306.26399,1307.0858,1307.59817,1307.95321,1308.87795
1308.15615,1308.6769,1309.58124,1309.96414,1310.81135,1308.26655,1308.61911,1309.23575,1310.10412,1310.71514
1310.46906,1311.22762,1312.29692,1312.77842,1313.30052,1311.09349,1311.5989,1312.02134,1312.70715,1313.48935
1307.51997,1308.34434,1309.01982,1309.47809,1310.26394,1307.76314,1308.07422,1309.03348,1309.23072,1310.4597
1310.58502,1311.21059,1311.78493,1312.46798,1312.90802,1310.48846,1311.50532,1311.48921,1312.4427,1313.18136
1309.38855,1309.90717,1310.42026,1311.41706,1311.89645,1309.26664,1310.17349,1310.53977,1311.03645,1311.66815
1310.08462,1310.39887,1311.40309,1311.59698,1312.29449,1309.98674,1310.35292,1311.20833,1311.6333,1312.41526
1308.11206,1308.78002,1309.29377,1309.97997,1310.49173,1308.21996,1308.38007,1309.30464,1310.23302,1310.61203
1309.68131,1310.43951,1310.91405,1311.69294,1312.06332,1310.06605,1310.39923,1311.2194,1311.94914,1312.62416
1309.17268,1309.56601,1310.5293,1311.15949,1311.62901,1309.37888,1309.23785,1310.28429,1310.8155,1311.68684
1310.28316,1310.77292,1311.75852,1312.39987,1312.72233,1310.55274,1311.26711,1311.6773,1312.36092,1312.94773
1309.01755,1309.92121,1310.70168,1311.00349,1311.5225,1308.97396,1309.78147,1310.38382,1311.01505,1311.62559
1308.90046,1309.1493,1310.19125,1310.41837,1311.26401,1308.53314,1308.71313,1309.85223,1310.20348,1311.06347
1307.54054,1307.64729,1308.59313,1309.51414,1310.02475,1307.15177,1307.85733,1308.48356,1309.40715,1309.71143
1309.57373,1310.32512,1310.60592,1311.5082,1312.24519,1309.5133,1309.96853,1310.32254,1310.99355,1312.00231
1307.81718,1308.52996,1309.24457,1309.75701,1310.6103,1307.78315,1308.4773,1309.45386,1309.74192,1310.01233
1311.79044,1312.22327,1313.3658,1313.59656,1314.43771,1311.93826,1312.32512,1313.14825,1313.42985,1314.41748
1309.4155,1309.86694,1310.5519,1311.39068,1311.70656,1309.06212,1309.54502,1310.22483,1311.12226,1312.03717
1305.54467,1306.19525,1307.42282,1307.55507,1308.22519,1305.52315,1306.35197,1307.16605,1307.62814,1308.16232
1308.10829,1308.78663,1309.29248,1310.20073,1310.79662,1308.2889,1309.15241,1309.66921,1309.98937,1310.98765
1310.78085,1311.35648,1312.08172,1312.4824,1313.38151,1310.8429,1311.18336,1312.2034,1312.58259,1313.29509
1311.45804,1311.81795,1312.52348,1312.82453,1314.07959,1311.29374,1311.9343,1312.45616,1313.34191,1313.79015
1310.87052,1311.43617,1312.11676,1312.72644,1313.66323,1310.72793,1311.74086,1312.35182,1312.88395,1313.43465
1311.20852,1311.94715,1312.47437,1313.33357,1313.98132,1311.50493,1312.03082,1312.5891,1313.2024,1314.14769
1310.08628,1310.59719,1311.16699,1311.99548,1312.58003,1310.13386,1310.62744,1311.63019,1311.91202,1312.53561
1308.67652,1309.02351,1309.81761,1310.25331,1310.89813,1309.13457,1309.63159,1310.34011,1310.67097,1311.36379
1310.36682,1310.8807,1311.66507,1312.15988,1312.75701,1310.35779,1311.1592,1311.87189,1312.37706,1312.86374
1307.66986,1308.58822,1308.9366,1309.434,1310.12351,1307.89345,1308.66196,1309.15154,1310.04774,1310.46859
1309.19557,1310.36989,1310.88113,1311.13232,1312.08897,1309.78834,1310.00088,1310.87031,1311.41198,1312.1152
1309.52837,1309.99472,1310.75796,1311.73673,1311.9104,1309.50243,1309.87045,1310.48479,1311.18142,1312.07979
1308.13405,1308.93724,1309.62855,1309.64332,1310.70888,1308.21376,1308.65292,1309.39941,1309.97656,1310.81628
1310.714,1311.07914,1311.7,1312.54419,1313.12998,1310.64699,1311.04115,1311.83893,1312.68191,1313.05955
1310.8971,1311.71693,1311.81361,1312.94236,1313.62911,1311.2275,1311.63536,1312.04641,1313.10882,1313.91927
1310.83481,1311.50496,1312.48892,1313.06431,1313.7211,1311.12911,1311.66462,1312.19334,1313.04177,1313.59481
1308.18198,1308.65717,1309.89976,1310.06049,1310.76063,1307.79286,1308.50973,1309.26499,1310.01641,1310.73525
1307.98355,1308.40819,1309.27477,1309.81067,1309.92977,1307.8391,1308.59764,1309.02827,1309.89497,1310.2807
1309.309,1309.83159,1310.32863,1311.39325,1312.00266,1309.09426,1309.40094,1310.48425,1310.80533,1311.71967
1307.2765,1307.94197,1308.7008,1309.50129,1310.04912,1307.30737,1308.09061,1308.81275,1309.2223,1310.20128
1309.3133,1309.64408,1310.58421,1311.27161,1311.91042,1309.48166,1309.71447,1310.62028,1311.13021,1311.70283
1309.31578,1310.26949,1310.73433,1311.2554,1311.8558,1309.87874,1309.97896,1310.85909,1311.70994,1312.1625
1307.57178,1308.05514,1309.00693,1309.5972,1310.58947,1307.60022,1308.1549,1309.05501,1309.65859,1310.28337
1309.90319,1310.87119,1311.16935,1312.25274,1312.36368,1309.73089,1310.39853,1310.77209,1311.03687,1312.14699
1310.00892,1311.00453,1311.35348,1311.67706,1312.79701,1310.55481,1310.62832,1311.06571,1312.09203,1312.71087
1306.81735,1307.10123,1307.89521,1308.43969,1309.18327,1306.65292,1307.08365,1307.82766,1308.18276,1308.98261
1309.95166,1310.50827,1310.90629,1311.53406,1312.33036,1310.0134,1310.77196,1311.01323,1311.90205,1312.02063
1309.88011,1310.85609,1311.15778,1311.72061,1312.35704,1309.84917,1310.59094,1311.58651,1312.14012,1312.31158
1308.10499,1308.42364,1309.00989,1309.6258,1310.7563,1307.85657,1308.40702,1309.11824,1309.71764,1310.41311
1308.74374,1309.54417,1310.61348,1311.10941,1311.75114,1308.92019,1310.07192,1310.39977,1310.95983,1311.58898
1307.27649,1308.297,1308.37336,1309.25775,1310.23727,1307.73023,1308.56331,1308.855,1309.61557,1310.11409
1309.03347,1309.76545,1310.57784,1311.07851,1311.51508,1309.38912,1309.87782,1310.5114,1311.04175,1311.79004
1310.35945,1310.90161,1311.61278,1311.84276,1312.66755,1310.22105,1310.82583,1311.52024,1312.0409,1312.80571
1308.13389,1308.53794,1309.14909,1309.8815,1310.71736,1307.8037,1308.96663,1309.10254,1309.79903,1310.31757
