1308.62594,1310.05551,1311.20663,1312.15754,1313.82065,1308.56446,1309.88978,1311.09872,1312.75199,1313.61665
1308.66833,1309.65354,1311.12506,1312.50941,1313.37504,1308.14428,1309.27581,1310.53882,1312.08387,1313.21254
1308.97408,1310.58616,1311.74872,1312.92031,1314.42098,1309.54322,1310.60207,1312.01289,1313.20905,1314.68119
1307.79449,1309.24663,1310.58563,1311.7382,1313.19964,1307.82004,1309.37212,1310.58332,1311.94406,1313.35078
1309.53586,1310.94423,1312.18685,1313.48653,1314.7219,1309.57492,1310.85385,1312.19574,1313.42301,1314.78963
1310.4014,1311.4756,1312.6879,1314.5803,1315.22403,1310.38357,1311.85854,1313.23906,1314.29475,1315.51012
1310.54457,1311.69191,1312.98807,1314.06419,1315.2272,1310.30363,1311.75789,1312.98818,1314.24258,1315.42433
1311.946,1313.34354,1314.47807,1315.61759,1317.03319,1312.31682,1313.52827,1314.79853,1316.27051,1317.50857
1310.28333,1311.67402,1312.47084,1314.00589,1314.9238,1310.50346,1311.87993,1313.13603,1314.20986,1315.57736
1310.40876,1311.70198,1313.15418,1314.573,1315.45399,1310.40737,1311.93703,1313.28144,1314.34501,1315.75795
1308.29684,1310.15499,1311.22785,1312.57744,1313.75635,1308.86526,1310.05047,1311.1889,1312.5757,1313.68012
1308.35965,1309.44343,1310.87385,1312.23986,1313.31395,1308.52295,1309.71046,1310.71047,1311.80027,1313.69273
1307.49833,1308.95285,1310.18102,1310.91779,1312.70807,1307.26346,1308.81427,1310.10605,1311.56458,1312.66186
1309.36956,1310.81503,1312.00503,1313.57343,1314.74823,1309.7123,1310.92417,1312.46103,1313.4729,1314.6758
1311.657,1312.63571,1313.8644,1314.88639,1316.2303,1311.00653,1312.64942,1313.9182,1315.06339,1316.32577
1308.2171,1309.952,1311.23392,1312.43296,1313.33394,1308.41471,1309.52622,1310.83142,1312.11791,1313.10461
1308.98874,1310.58755,1311.83731,1312.79082,1314.55089,1309.54852,1310.28429,1312.05702,1313.22173,1314.42787
1309.2036,1310.29013,1311.84911,1312.79722,1314.42355,1308.93986,1310.21063,1311.51842,1312.60061,1313.85503
1306.61684,1307.93906,1309.09856,1310.51534,1311.69791,1306.40421,1307.75393,1309.17213,1310.35503,1311.80349
1308.35427,1309.91912,1310.92178,1312.30437,1313.6265,1308.57648,1309.41367,1310.85456,1312.26011,1313.32309
1309.86212,1311.05747,1312.3782,1313.74839,1315.08381,1310.48701,1311.44318,1313.09061,1314.29374,1315.56674
1309.91499,1311.02888,1312.40351,1313.93014,1314.81699,1310.01845,1311.52533,1312.67791,1313.9678,1315.28029
1309.58243,1310.98495,1312.72711,1313.76716,1314.94721,1309.28404,1310.75422,1312.03939,1313.03511,1314.76202
1310.58244,1311.73933,1313.12612,1314.14619,1315.4823,1310.88442,1311.78724,1312.82904,1314.31158,1315.59047
1310.30835,1311.62455,1312.38848,1314.13419,1315.11581,1310.30402,1311.88066,1313.13974,1314.18939,1315.69452
1309.74102,1310.68987,1312.275,1313.29213,1314.63437,1309.18442,1310.52303,1311.87594,1313.34132,1314.87358
1310.12987,1311.05643,1312.27701,1313.62002,1315.15939,1309.67345,1311.02648,1312.29104,1313.60942,1314.64479
1307.47932,1309.09248,1310.29325,1311.61553,1312.72326,1308.048,1309.45524,1310.8042,1311.68682,1313.36844
1308.91428,1310.14128,1311.38537,1312.62936,1313.98044,1308.92607,1310.23449,1311.63155,1312.77047,1314.30681
1309.60318,1310.82007,1312.44576,1313.39292,1314.8424,1309.31215,1310.59282,1311.81674,1312.91655,1314.44866
1308.82076,1309.94873,1311.35384,1312.52079,1313.74561,1308.6733,1310.20762,1311.224,1312.49724,1313.98486
